Order_ID,Order_Date,Customer_ID,Gender,Age,City,Product,Category,Quantity,Price,Discount,Total_Sales,Payment_Method,Rating
ORD10675,2024-01-28,CUST1783,Female,42.0,Mumbai,Laptop,Electronics,2,3101,10.0,5581.8,Net Banking,3.0
ORD10676,2024-09-07,CUST1253,Male,59.0,Chennai,Chair,Furniture,4,2977,0.0,11908.0,UPI,
ORD10677,2024-06-22,CUST1020,Female,20.0,Lucknow,Phone,Electronics,3,1037,10.0,2799.9,Net Banking,5.0
ORD10678,2025-04-25,CUST1602,Male,38.0,Jaipur,Book,Books,3,267,,801.0,Net Banking,3.0
ORD10679,2024-07-29,CUST1344,Female,50.0,Hyderabad,Phone,Electronics,4,919,,3676.0,Card,5.0
ORD10680,2025-05-23,CUST1650,Male,52.0,Pune,Mixer,Home,3,3671,5.0,10462.35,Cash,3.0
ORD10681,2024-08-19,CUST1639,Male,55.0,Mumbai,Laptop,Electronics,3,4798,15.0,12234.9,Cash,3.0
ORD10682,2025-03-13,CUST1214,Female,22.0,Chennai,Phone,Electronics,5,4450,15.0,18912.5,Cash,4.0
ORD10683,2024-09-14,CUST1639,Female,60.0,Bengaluru,Chair,Furniture,2,3494,15.0,5939.8,UPI,
ORD10684,2025-04-23,CUST1274,Female,54.0,Delhi,Shoes,Fashion,5,4189,5.0,19897.75,Card,3.0
ORD10685,2024-11-03,CUST1864,Female,44.0,Hyderabad,Watch,Accessories,2,2069,5.0,3931.1,UPI,
ORD10686,2024-06-13,CUST1262,Male,43.0,,T-Shirt,Fashion,4,2286,10.0,8229.6,UPI,2.0
ORD10687,2025-04-20,CUST1497,Female,45.0,Delhi,T-Shirt,Fashion,1,2111,10.0,1899.9,Card,2.0
ORD10688,2024-10-11,CUST1674,Male,59.0,Delhi,Mixer,Home,2,338,10.0,608.4,Net Banking,1.0
ORD10689,2024-11-01,CUST1887,Male,44.0,Hyderabad,Laptop,Electronics,1,2671,20.0,2136.8,UPI,4.0
ORD10690,2025-05-27,CUST1955,Male,51.0,Chennai,Shoes,Fashion,-1,1016,20.0,1625.6,Net Banking,1.0
ORD10691,2024-12-03,CUST1852,Female,33.0,Jaipur,T-Shirt,Fashion,5,unknown,10.0,4954.5,Card,2.0
ORD10692,2025-03-26,CUST1418,Female,55.0,Delhi,Phone,Electronics,2,1853,10.0,3335.4,Net Banking,5.0
ORD10693,2025-03-09,CUST1486,Male,35.0,Bengaluru,Chair,Furniture,1,2692,20.0,2153.6,Cash,4.0
ORD10694,2024-02-05,CUST1861,Male,60.0,Pune,Chair,Furniture,3,272,,816.0,Cash,5.0
ORD10695,2024-05-04,CUST1547,Male,,Jaipur,Book,Books,3,3072,,9216.0,UPI,4.0
ORD10696,2024-10-31,CUST1215,Male,,Hyderabad,Mixer,Home,3,839,5.0,2391.15,Net Banking,1.0
ORD10697,2025-02-26,CUST1948,Female,45.0,Mumbai,Mixer,Home,1,4127,15.0,3507.95,Card,
ORD10698,2025-03-06,CUST1616,Female,47.0,Delhi,Mixer,Home,5,643,10.0,2893.5,UPI,
ORD10699,2025-02-14,CUST1204,Female,38.0,Mumbai,Shoes,Fashion,4,1214,0.0,4856.0,UPI,2.0
ORD10700,2025-02-24,CUST1811,Female,46.0,Lucknow,T-Shirt,Fashion,5,1165,20.0,4660.0,Card,3.0
ORD10701,2024-07-22,CUST1086,Female,41.0,Bengaluru,Shoes,Fashion,5,2783,10.0,12523.5,Net Banking,4.0
ORD10702,2024-08-22,CUST1928,Male,47.0,Pune,T-Shirt,Fashion,1,288,20.0,230.4,Cash,
ORD10703,2025-03-15,CUST1614,Female,27.0,Mumbai,Shoes,Fashion,1,3385,20.0,2708.0,Cash,2.0
ORD10704,2025-04-09,CUST1847,Female,25.0,Pune,Phone,Electronics,1,4407,15.0,3745.95,Card,2.0
ORD10705,2024-05-13,CUST1441,Male,56.0,Pune,Mixer,Home,3,4148,15.0,10577.4,Cash,
ORD10706,2024-05-29,CUST1029,Female,34.0,Pune,T-Shirt,Fashion,4,1577,15.0,5361.8,Net Banking,2.0
ORD10707,2024-01-11,CUST1480,Male,38.0,Jaipur,Chair,Furniture,5,3853,0.0,19265.0,Card,
ORD10708,2024-03-15,CUST1097,Male,21.0,Hyderabad,Book,Books,4,4992,10.0,17971.2,Card,4.0
ORD10709,2024-02-16,CUST1005,Female,,Jaipur,Chair,Furniture,5,5000,,25000.0,Cash,4.0
ORD10710,2024-07-02,CUST1266,Male,50.0,Lucknow,Chair,Furniture,2,4683,0.0,9366.0,Cash,4.0
ORD10711,2025-03-19,CUST1145,Female,25.0,Hyderabad,Shoes,Fashion,1,2699,,2699.0,UPI,2.0
ORD10712,2024-10-16,CUST1924,Female,57.0,Chennai,Watch,Accessories,3,3053,15.0,7785.15,Cash,4.0
ORD10713,2025-03-26,CUST1054,Male,27.0,Delhi,Shoes,Fashion,3,4124,5.0,11753.4,Card,2.0
ORD10714,2025-04-23,CUST1446,Male,49.0,Delhi,Laptop,Electronics,4,2231,5.0,8477.8,Net Banking,3.0
ORD10715,2024-05-31,CUST1126,Female,23.0,Pune,Watch,Accessories,4,4138,0.0,16552.0,Cash,2.0
ORD10716,2024-08-05,CUST1597,Male,51.0,Bengaluru,Shoes,Fashion,5,2334,20.0,9336.0,Net Banking,1.0
ORD10717,2024-01-27,CUST1291,Male,43.0,Hyderabad,T-Shirt,Fashion,4,872,10.0,3139.2,UPI,3.0
ORD10718,2025-05-06,CUST1464,Female,56.0,Delhi,Shoes,Fashion,1,764,15.0,649.4,Cash,1.0
ORD10719,2024-08-04,CUST1883,Male,59.0,Chennai,Watch,Accessories,3,4762,5.0,13571.7,Cash,1.0
ORD10720,2025-02-12,CUST1261,Male,33.0,Jaipur,Phone,Electronics,5,3224,0.0,16120.0,UPI,1.0
ORD10721,2024-10-18,CUST1662,Male,25.0,Chennai,T-Shirt,Fashion,2,3282,15.0,5579.4,Net Banking,4.0
ORD10722,2024-04-08,CUST1852,Female,50.0,Pune,Mixer,Home,5,1175,10.0,5287.5,Net Banking,4.0
ORD10723,2025-03-09,CUST1092,Female,41.0,Bengaluru,Book,Books,4,2299,20.0,7356.8,Net Banking,
ORD10724,2024-12-15,CUST1996,Female,32.0,Bengaluru,Book,Books,1,431,20.0,344.8,Net Banking,5.0
ORD10725,2024-03-22,CUST1928,Female,37.0,Bengaluru,Phone,Electronics,3,3935,15.0,10034.25,Card,
ORD10726,2024-10-29,CUST1582,Male,53.0,Mumbai,Mixer,Home,2,4385,15.0,7454.5,UPI,5.0
ORD10727,2024-04-06,CUST1475,Female,40.0,Chennai,Phone,Electronics,5,3580,15.0,15215.0,UPI,5.0
ORD10728,2024-07-05,CUST1863,Female,20.0,Mumbai,Laptop,Electronics,1,3891,5.0,3696.45,Net Banking,
ORD10729,2025-04-10,CUST1775,Female,57.0,Chennai,Mixer,Home,3,4910,,14730.0,Cash,2.0
ORD10730,2024-09-22,CUST1892,Male,45.0,Delhi,T-Shirt,Fashion,2,unknown,,1480.0,UPI,4.0
ORD10731,32-13-2024,CUST1471,Female,60.0,Lucknow,Phone,Electronics,1,1506,,1506.0,Cash,5.0
ORD10732,2024-05-08,CUST1138,Male,30.0,Mumbai,Chair,Furniture,4,2579,0.0,10316.0,UPI,
ORD10733,2024-05-28,CUST1665,Male,45.0,Pune,T-Shirt,Fashion,1,1814,15.0,1541.9,UPI,3.0
ORD10734,2024-01-23,CUST1119,Male,27.0,Lucknow,Watch,Accessories,2,3982,15.0,6769.4,Net Banking,4.0
ORD10735,2024-07-25,CUST1301,Female,21.0,Hyderabad,Laptop,Electronics,4,4894,5.0,18597.2,UPI,1.0
ORD10736,2024-10-24,CUST1037,Female,43.0,Lucknow,Book,Books,4,4160,,16640.0,Net Banking,2.0
ORD10737,2024-11-19,CUST1566,Male,35.0,Jaipur,Laptop,Electronics,5,255,15.0,1083.75,Net Banking,1.0
ORD10738,2025-03-22,CUST1021,Male,36.0,Pune,Watch,Accessories,5,2940,15.0,12495.0,Net Banking,3.0
ORD10739,2024-12-13,CUST1943,Female,26.0,Chennai,Watch,Accessories,2,4258,5.0,8090.2,Net Banking,4.0
ORD10740,2024-07-31,CUST1289,Male,60.0,Lucknow,Chair,Furniture,4,1427,20.0,4566.4,Card,2.0
ORD10741,2025-03-01,CUST1965,Female,,Pune,T-Shirt,Fashion,2,4131,0.0,8262.0,Card,5.0
ORD10742,2024-12-31,CUST1693,Male,29.0,Delhi,Laptop,Electronics,1,3039,10.0,2735.1,UPI,3.0
ORD10743,2024-08-17,CUST1498,Female,39.0,Hyderabad,Book,Books,1,1957,0.0,1957.0,UPI,5.0
ORD10744,2024-04-16,CUST1723,Male,46.0,Lucknow,Mixer,Home,2,4322,20.0,6915.2,UPI,1.0
ORD10745,2024-04-17,CUST1171,Male,31.0,Hyderabad,Phone,Electronics,5,443,20.0,1772.0,Card,
ORD10746,2024-04-11,CUST1157,Female,39.0,Bengaluru,Mixer,Home,4,4244,15.0,14429.6,UPI,2.0
ORD10747,2025-04-30,CUST1349,Female,50.0,Bengaluru,Watch,Accessories,-1,153,5.0,581.4,UPI,3.0
ORD10748,2024-09-08,CUST1155,Female,32.0,Bengaluru,Chair,Furniture,4,3054,,12216.0,Net Banking,4.0
ORD10749,2025-01-05,CUST1966,Male,46.0,Bengaluru,Book,Books,4,4328,,17312.0,UPI,
ORD10750,2025-02-15,CUST1790,Male,45.0,Delhi,Phone,Electronics,1,2871,10.0,2583.9,Net Banking,1.0
ORD10751,2025-06-16,CUST1996,Female,44.0,Jaipur,Shoes,Fashion,5,unknown,,2865.0,Cash,
ORD10752,2025-06-24,CUST1625,Male,43.0,Lucknow,Chair,Furniture,3,164,10.0,442.8,Card,5.0
ORD10753,2024-11-04,CUST1086,Male,52.0,Hyderabad,Watch,Accessories,3,3413,5.0,9727.05,Net Banking,
ORD10754,2024-08-06,CUST1095,Female,51.0,Hyderabad,Shoes,Fashion,5,4530,10.0,20385.0,Card,1.0
ORD10755,2024-09-04,CUST1852,Female,,Mumbai,Laptop,Electronics,5,4953,10.0,22288.5,UPI,3.0
ORD10756,2024-02-18,CUST1774,Male,46.0,Chennai,Mixer,Home,5,unknown,0.0,15015.0,UPI,4.0
ORD10757,2024-08-27,CUST1358,Female,36.0,Bengaluru,Chair,Furniture,2,4864,20.0,7782.4,Net Banking,5.0
ORD10758,2024-07-16,CUST1842,Female,47.0,Mumbai,T-Shirt,Fashion,1,2785,20.0,2228.0,Card,
ORD10759,2024-03-04,CUST1435,Male,48.0,Pune,Book,Books,4,771,0.0,3084.0,Net Banking,1.0
ORD10760,2025-06-15,CUST1797,Female,34.0,Lucknow,Chair,Furniture,5,3399,20.0,13596.0,Net Banking,4.0
ORD10761,2025-06-01,CUST1130,Female,47.0,Bengaluru,Watch,Accessories,4,1434,5.0,5449.2,UPI,
ORD10762,2024-06-09,CUST1966,Female,25.0,Jaipur,T-Shirt,Fashion,4,3977,0.0,15908.0,UPI,1.0
ORD10763,2025-06-19,CUST1156,Male,41.0,,Chair,Furniture,5,2472,0.0,12360.0,Cash,3.0
ORD10764,2024-05-25,CUST1802,Female,21.0,Chennai,Mixer,Home,4,329,5.0,1250.2,Cash,2.0
ORD10765,2024-12-23,CUST1069,Male,44.0,Lucknow,Shoes,Fashion,4,117,0.0,468.0,Cash,5.0
ORD10766,2024-05-15,CUST1780,Male,50.0,Lucknow,Watch,Accessories,3,3190,15.0,8134.5,Net Banking,
ORD10767,2025-02-23,CUST1396,Male,43.0,Hyderabad,Watch,Accessories,2,2764,0.0,5528.0,UPI,
ORD10768,2024-01-26,CUST1585,Female,53.0,Mumbai,Watch,Accessories,3,825,5.0,2351.25,UPI,2.0
ORD10769,2025-05-02,CUST1514,Male,25.0,Bengaluru,Laptop,Electronics,5,4374,5.0,20776.5,UPI,3.0
ORD10770,2024-03-27,CUST1826,Female,43.0,Delhi,T-Shirt,Fashion,2,4847,15.0,8239.9,Net Banking,1.0
ORD10771,2024-01-25,CUST1880,Female,42.0,Chennai,Chair,Furniture,4,1578,15.0,5365.2,UPI,1.0
ORD10772,2024-05-27,CUST1187,Female,23.0,Bengaluru,Phone,Electronics,5,1477,10.0,6646.5,Cash,4.0
ORD10773,2024-01-28,CUST1730,Male,37.0,Jaipur,Shoes,Fashion,1,2764,5.0,2625.8,UPI,3.0
ORD10774,2025-01-19,CUST1964,Male,21.0,Pune,Shoes,Fashion,4,2755,10.0,9918.0,Card,5.0
ORD10775,2025-01-29,CUST1972,Male,35.0,Delhi,T-Shirt,Fashion,4,4266,20.0,13651.2,Cash,4.0
ORD10776,2025-02-21,CUST1648,Male,19.0,Chennai,Book,Books,1,4066,0.0,4066.0,UPI,2.0
ORD10777,2025-04-01,CUST1085,Male,27.0,Hyderabad,Shoes,Fashion,3,4755,15.0,12125.25,Card,2.0
ORD10778,2024-01-02,CUST1832,Female,57.0,Chennai,Book,Books,5,3800,0.0,19000.0,Card,1.0
ORD10779,2024-09-13,CUST1859,Female,40.0,Pune,Laptop,Electronics,4,2338,20.0,7481.6,Cash,1.0
ORD10780,2024-11-03,CUST1091,Female,25.0,Bengaluru,Shoes,Fashion,5,4712,0.0,23560.0,Cash,4.0
ORD10781,2024-12-16,CUST1650,Female,46.0,Chennai,T-Shirt,Fashion,5,4235,10.0,19057.5,Card,
ORD10782,2024-12-02,CUST1016,Male,59.0,Delhi,Chair,Furniture,3,1825,15.0,4653.75,Net Banking,1.0
ORD10783,2025-05-15,CUST1780,Female,52.0,Mumbai,Laptop,Electronics,2,3484,20.0,5574.4,UPI,5.0
ORD10784,2025-01-20,CUST1847,Female,42.0,Bengaluru,Laptop,Electronics,4,1111,10.0,3999.6,UPI,1.0
ORD10785,2024-01-10,CUST1226,Male,35.0,Hyderabad,Watch,Accessories,-1,1680,15.0,4284.0,Card,1.0
ORD10786,2025-01-06,CUST1037,Female,,,Mixer,Home,2,2019,15.0,3432.3,UPI,2.0
ORD10787,2025-05-27,CUST1505,Male,53.0,Pune,Book,Books,1,2372,20.0,1897.6,Card,1.0
ORD10788,2024-08-21,CUST1902,Female,30.0,Delhi,Shoes,Fashion,1,1143,10.0,1028.7,Cash,
ORD10789,2024-02-23,CUST1874,Female,45.0,Jaipur,Watch,Accessories,1,3598,,3598.0,Cash,1.0
ORD10790,2024-02-14,CUST1905,Male,21.0,Chennai,Watch,Accessories,4,3061,20.0,9795.2,Net Banking,5.0
ORD10791,2024-07-18,CUST1342,Male,54.0,Delhi,Watch,Accessories,3,142,15.0,362.1,Card,
ORD10792,2024-06-17,CUST1337,Female,,Mumbai,Book,Books,1,2147,5.0,2039.65,UPI,4.0
ORD10793,2024-12-08,CUST1860,Female,33.0,Mumbai,Book,Books,1,4954,,4954.0,Net Banking,2.0
ORD10794,2024-08-30,CUST1966,Male,56.0,Lucknow,Chair,Furniture,1,2832,20.0,2265.6,UPI,
ORD10795,2024-03-03,CUST1938,Male,42.0,Hyderabad,Watch,Accessories,5,1122,0.0,5610.0,UPI,2.0
ORD10796,2025-03-18,CUST1067,Male,21.0,Delhi,Laptop,Electronics,4,548,10.0,1972.8,Cash,4.0
ORD10797,2024-01-11,CUST1464,Female,47.0,Jaipur,Book,Books,1,3467,5.0,3293.65,UPI,3.0
ORD10798,2024-07-16,CUST1110,Male,18.0,Mumbai,Laptop,Electronics,4,4337,10.0,15613.2,Card,5.0
ORD10799,2025-03-07,CUST1492,Female,29.0,Pune,Shoes,Fashion,5,2199,10.0,9895.5,Card,1.0
ORD10800,2025-03-22,CUST1525,Female,37.0,Bengaluru,Laptop,Electronics,2,2653,20.0,4244.8,Card,4.0
ORD10801,2025-01-12,CUST1993,Male,51.0,Bengaluru,Mixer,Home,5,2909,10.0,13090.5,UPI,2.0
ORD10802,2024-07-24,CUST1655,Male,22.0,Hyderabad,Laptop,Electronics,4,2916,5.0,11080.8,Card,
ORD10803,2024-12-09,CUST1630,Female,44.0,Hyderabad,Watch,Accessories,4,2812,20.0,8998.4,Card,1.0
ORD10804,2024-01-04,CUST1654,Male,32.0,Lucknow,Watch,Accessories,1,4162,5.0,3953.9,Card,2.0
ORD10805,2025-02-13,CUST1188,Male,41.0,Delhi,Watch,Accessories,3,3179,5.0,9060.15,UPI,3.0
ORD10806,2024-10-24,CUST1450,Male,58.0,Hyderabad,Laptop,Electronics,5,1043,5.0,4954.25,UPI,1.0
ORD10807,2024-08-12,CUST1906,Female,29.0,Hyderabad,T-Shirt,Fashion,2,2427,5.0,4611.3,Card,2.0
ORD10808,2024-04-13,CUST1021,Male,42.0,Mumbai,T-Shirt,Fashion,1,1542,10.0,1387.8,Cash,2.0
ORD10809,2025-01-16,CUST1676,Male,51.0,Jaipur,Mixer,Home,4,2067,10.0,7441.2,UPI,1.0
ORD10810,2025-01-22,CUST1711,Female,38.0,Jaipur,Shoes,Fashion,2,1653,5.0,3140.7,Card,1.0
ORD10811,2024-12-01,CUST1253,Male,58.0,Chennai,T-Shirt,Fashion,5,2509,5.0,11917.75,Card,5.0
ORD10812,2024-03-07,CUST1171,Female,59.0,Hyderabad,Watch,Accessories,2,766,15.0,1302.2,Net Banking,5.0
ORD10813,2025-01-17,CUST1538,Female,49.0,Lucknow,Watch,Accessories,2,2736,,5472.0,Cash,5.0
ORD10814,2024-08-12,CUST1916,Male,46.0,Pune,Book,Books,5,399,5.0,1895.25,Net Banking,2.0
ORD10815,2024-06-09,CUST1957,Female,,Mumbai,Mixer,Home,4,3189,20.0,10204.8,Card,1.0
ORD10816,2024-08-23,CUST1597,Male,47.0,Hyderabad,Mixer,Home,4,4350,10.0,15660.0,Net Banking,4.0
ORD10817,2025-05-24,CUST1324,Female,42.0,Delhi,Watch,Accessories,4,3450,10.0,12420.0,Card,4.0
ORD10818,2024-03-25,CUST1301,Male,35.0,Pune,T-Shirt,Fashion,3,721,10.0,1946.7,UPI,1.0
ORD10819,2024-07-24,CUST1341,Male,39.0,Chennai,Phone,Electronics,3,413,20.0,991.2,Cash,
ORD10820,2024-09-24,CUST1008,Female,36.0,Hyderabad,Mixer,Home,2,1229,,2458.0,Net Banking,4.0
ORD10821,2025-02-11,CUST1233,Male,31.0,Lucknow,Laptop,Electronics,4,4299,5.0,16336.2,Card,5.0
ORD10822,2024-11-16,CUST1866,Male,45.0,,Watch,Accessories,4,2890,0.0,11560.0,Card,4.0
ORD10823,2024-05-22,CUST1591,Male,37.0,Delhi,Watch,Accessories,5,346,10.0,1557.0,Net Banking,
ORD10824,2025-03-11,CUST1702,Female,52.0,Chennai,Chair,Furniture,3,1947,15.0,4964.85,Cash,5.0
ORD10825,2024-06-06,CUST1975,Female,54.0,Jaipur,Laptop,Electronics,5,363,5.0,1724.25,Net Banking,2.0
ORD10826,2024-07-11,CUST1486,Male,39.0,Lucknow,Book,Books,1,4478,15.0,3806.3,Cash,1.0
ORD10827,2024-02-02,CUST1846,Female,19.0,Bengaluru,Shoes,Fashion,1,4629,5.0,4397.55,Card,1.0
ORD10828,2024-10-25,CUST1675,Male,47.0,,Book,Books,3,1786,5.0,5090.1,Cash,5.0
ORD10829,2025-02-04,CUST1160,Male,26.0,Jaipur,Laptop,Electronics,2,2776,15.0,4719.2,Net Banking,
ORD10830,2024-07-29,CUST1317,Female,60.0,Lucknow,Phone,Electronics,4,1791,5.0,6805.8,Card,5.0
ORD10831,2025-04-14,CUST1282,Male,18.0,Bengaluru,Mixer,Home,5,1762,20.0,7048.0,Net Banking,1.0
ORD10832,2024-12-02,CUST1932,Female,47.0,Lucknow,Book,Books,5,2122,20.0,8488.0,UPI,
ORD10833,2024-10-31,CUST1400,Male,44.0,Pune,Phone,Electronics,3,3838,10.0,10362.6,Card,5.0
ORD10834,2024-07-06,CUST1715,Male,43.0,Delhi,Book,Books,4,3251,,13004.0,Card,2.0
ORD10835,2024-03-09,CUST1714,Male,49.0,Jaipur,Mixer,Home,5,2491,,12455.0,UPI,3.0
ORD10836,2025-02-23,CUST1461,Male,34.0,Pune,Phone,Electronics,1,4232,10.0,3808.8,UPI,4.0
ORD10837,2024-12-17,CUST1763,Female,30.0,Jaipur,Laptop,Electronics,1,3883,15.0,3300.55,UPI,1.0
ORD10838,2025-04-20,CUST1496,Female,22.0,Mumbai,Mixer,Home,1,1218,10.0,1096.2,Card,
ORD10839,2024-06-14,CUST1174,Male,56.0,Mumbai,Watch,Accessories,2,3956,10.0,7120.8,Card,3.0
ORD10840,2024-03-20,CUST1687,Male,35.0,Bengaluru,Phone,Electronics,5,3301,5.0,15679.75,Net Banking,3.0
ORD10841,2024-08-09,CUST1452,Male,58.0,Mumbai,Shoes,Fashion,2,382,,764.0,Net Banking,
ORD10842,2024-01-05,CUST1049,Female,30.0,Pune,Mixer,Home,4,529,20.0,1692.8,Cash,2.0
ORD10843,2024-01-29,CUST1014,Female,30.0,Mumbai,T-Shirt,Fashion,1,231,15.0,196.35,Card,1.0
ORD10844,2025-06-08,CUST1110,Female,38.0,Pune,Shoes,Fashion,2,460,15.0,782.0,Card,5.0
ORD10845,2024-08-06,CUST1108,Female,38.0,Bengaluru,Book,Books,4,1089,5.0,4138.2,UPI,4.0
ORD10846,2025-04-14,CUST1225,Male,60.0,Chennai,Chair,Furniture,1,3288,5.0,3123.6,Cash,1.0
ORD10847,2025-05-26,CUST1104,Male,34.0,Mumbai,Phone,Electronics,2,3467,10.0,6240.6,Cash,
ORD10848,2024-11-21,CUST1871,Female,22.0,Hyderabad,Book,Books,2,2820,5.0,5358.0,UPI,5.0
ORD10849,2024-08-26,CUST1515,Male,32.0,Delhi,Watch,Accessories,4,4286,,17144.0,UPI,3.0
ORD10850,2024-03-22,CUST1061,Male,41.0,Lucknow,T-Shirt,Fashion,4,2095,20.0,6704.0,Cash,2.0
ORD10851,2024-02-08,CUST1243,Female,39.0,Bengaluru,Shoes,Fashion,4,1774,,7096.0,Cash,3.0
ORD10852,2024-10-22,CUST1768,Male,32.0,Hyderabad,Laptop,Electronics,5,3498,,17490.0,Cash,2.0
ORD10853,2024-09-11,CUST1820,Male,56.0,Jaipur,T-Shirt,Fashion,5,542,,2710.0,Cash,2.0
ORD10854,32-13-2024,CUST1976,Male,21.0,Bengaluru,Watch,Accessories,1,629,15.0,534.65,Card,2.0
ORD10855,2024-07-28,CUST1241,Male,45.0,Lucknow,Phone,Electronics,2,4954,20.0,7926.4,Cash,2.0
ORD10856,2024-09-11,CUST1310,Female,54.0,Lucknow,T-Shirt,Fashion,2,3573,5.0,6788.7,Card,3.0
ORD10857,2025-01-21,CUST1171,Female,46.0,Jaipur,Watch,Accessories,1,3045,15.0,2588.25,Net Banking,2.0
ORD10858,2024-03-26,CUST1777,Female,56.0,Bengaluru,Watch,Accessories,1,3224,15.0,2740.4,Card,3.0
ORD10859,2024-10-17,CUST1384,Female,22.0,Hyderabad,Book,Books,4,2605,15.0,8857.0,Card,
ORD10860,2024-01-05,CUST1013,Female,49.0,Jaipur,Watch,Accessories,2,1367,5.0,2597.3,Net Banking,4.0
ORD10861,2024-03-13,CUST1418,Male,25.0,Jaipur,Chair,Furniture,4,4110,10.0,14796.0,Card,2.0
ORD10862,2025-05-15,CUST1650,Female,21.0,Jaipur,Book,Books,3,2955,20.0,7092.0,Net Banking,
ORD10863,2025-01-05,CUST1646,Male,,Bengaluru,T-Shirt,Fashion,2,4013,0.0,8026.0,Cash,5.0
ORD10864,2024-06-14,CUST1012,Male,23.0,Jaipur,Watch,Accessories,2,2183,5.0,4147.7,Net Banking,
ORD10865,2024-06-18,CUST1849,Female,34.0,,Phone,Electronics,5,1646,15.0,6995.5,Net Banking,5.0
ORD10866,2024-12-18,CUST1833,Male,35.0,Pune,Mixer,Home,4,828,0.0,3312.0,Net Banking,
ORD10867,2024-01-02,CUST1099,Male,44.0,Jaipur,Mixer,Home,1,1479,15.0,1257.15,Cash,
ORD10868,2024-07-09,CUST1720,Male,30.0,Lucknow,Book,Books,-1,1545,10.0,2781.0,Card,5.0
ORD10869,2024-07-09,CUST1205,Male,29.0,Pune,Phone,Electronics,4,4745,5.0,18031.0,Cash,4.0
ORD10870,2024-06-19,CUST1081,Female,23.0,,Watch,Accessories,5,994,,4970.0,UPI,3.0
ORD10871,2024-08-28,CUST1489,Female,,Delhi,Phone,Electronics,3,unknown,20.0,823.2,UPI,3.0
ORD10872,2024-08-04,CUST1534,Male,42.0,Chennai,Laptop,Electronics,5,442,0.0,2210.0,Net Banking,4.0
ORD10873,2025-01-14,CUST1698,Female,38.0,Pune,Chair,Furniture,5,3618,10.0,16281.0,Cash,
ORD10874,2024-12-04,CUST1825,Male,18.0,Lucknow,Book,Books,4,568,10.0,2044.8,Net Banking,
ORD10875,2024-10-13,CUST1973,Male,41.0,Lucknow,Shoes,Fashion,1,1106,20.0,884.8,Net Banking,5.0
ORD10876,2024-11-25,CUST1017,Female,20.0,Hyderabad,Book,Books,2,125,,250.0,Net Banking,2.0
ORD10877,2025-03-14,CUST1961,Female,60.0,Mumbai,Watch,Accessories,4,766,10.0,2757.6,Net Banking,3.0
ORD10878,2025-05-31,CUST1032,Male,49.0,Mumbai,T-Shirt,Fashion,2,4360,20.0,6976.0,Cash,
ORD10879,2025-05-08,CUST1678,Male,33.0,Pune,Watch,Accessories,2,3755,0.0,7510.0,Card,
ORD10880,2024-01-30,CUST1164,Female,42.0,Chennai,Phone,Electronics,1,3662,,3662.0,Card,
ORD10881,2024-05-19,CUST1944,Female,23.0,Hyderabad,Mixer,Home,4,1108,,4432.0,Card,5.0
ORD10882,2025-01-25,CUST1669,Female,32.0,Pune,Phone,Electronics,3,3188,,9564.0,Cash,1.0
ORD10883,2024-12-14,CUST1758,Male,25.0,Hyderabad,Mixer,Home,1,1012,0.0,1012.0,Card,3.0
ORD10884,2024-03-04,CUST1604,Male,42.0,Jaipur,Book,Books,5,113,10.0,508.5,Cash,3.0
ORD10885,2024-04-19,CUST1404,Male,52.0,Lucknow,Shoes,Fashion,5,4939,5.0,23460.25,Cash,2.0
ORD10886,2025-04-11,CUST1150,Female,27.0,Delhi,Mixer,Home,2,4194,,8388.0,Cash,3.0
ORD10887,2024-08-08,CUST1506,Female,42.0,Delhi,Phone,Electronics,3,4801,15.0,12242.55,Cash,2.0
ORD10888,2025-05-14,CUST1744,Female,37.0,Bengaluru,T-Shirt,Fashion,2,530,5.0,1007.0,UPI,5.0
ORD10889,2025-04-29,CUST1356,Female,43.0,Mumbai,Book,Books,3,3560,,10680.0,Cash,3.0
ORD10890,2024-05-14,CUST1331,Male,37.0,Lucknow,T-Shirt,Fashion,-1,3325,0.0,16625.0,Card,5.0
ORD10891,2024-05-28,CUST1214,Male,,Delhi,Shoes,Fashion,4,4052,10.0,14587.2,Cash,
ORD10892,2024-06-21,CUST1948,Male,24.0,Hyderabad,Phone,Electronics,2,3184,15.0,5412.8,Net Banking,2.0
ORD10893,2024-12-12,CUST1607,Female,27.0,Jaipur,Laptop,Electronics,1,4322,,4322.0,Card,1.0
ORD10894,2024-11-05,CUST1704,Male,59.0,Jaipur,Phone,Electronics,2,3349,15.0,5693.3,UPI,4.0
ORD10895,2024-01-12,CUST1122,Male,23.0,Mumbai,Book,Books,3,3746,10.0,10114.2,Net Banking,
ORD10896,2025-05-06,CUST1280,Male,55.0,Bengaluru,T-Shirt,Fashion,1,4907,20.0,3925.6,Net Banking,4.0
ORD10897,2024-04-11,CUST1333,Male,52.0,Bengaluru,Book,Books,3,4781,5.0,13625.85,Net Banking,
ORD10898,2025-05-15,CUST1065,Male,31.0,Mumbai,Laptop,Electronics,4,4655,20.0,14896.0,Card,5.0
ORD10899,2024-11-17,CUST1125,Male,26.0,Pune,Shoes,Fashion,1,4644,15.0,3947.4,Card,1.0
ORD10900,2025-06-02,CUST1305,Female,52.0,Bengaluru,Mixer,Home,1,793,0.0,793.0,Net Banking,
